year,name,frequency,gender
2014,marianne,11,F
2014,marie,26,F
2014,marielle,8,F
2014,marika,6,F
2014,marilou,6,F
2014,marilyn,12,F
2014,marin,7,F
2014,marina,21,F
2014,marisa,9,F
2014,marissa,23,F
2014,mariyah,8,F
2014,marlee,15,F
2014,marleigh,6,F
2014,marley,38,F
2014,marlie,7,F
2014,marlowe,17,F
2014,marta,8,F
2014,martha,15,F
2014,martina,16,F
2014,marwa,15,F
2014,mary,64,F
2014,maryam,109,F
2014,matilda,31,F
2014,mattea,6,F
2014,mavis,27,F
2014,maxine,10,F
2014,may,6,F
2014,maya,332,F
2014,mayah,6,F
2014,mckayla,12,F
2014,mckenna,33,F
2014,mckenzie,17,F
2014,mckinley,15,F
2014,meadow,16,F
2014,meera,14,F
2014,megan,60,F
2014,meghan,16,F
2014,mehar,10,F
2014,meher,13,F
2014,mehreen,6,F
2014,melanie,26,F
2014,melia,6,F
2014,melina,33,F
2014,melinda,9,F
2014,melissa,36,F
2014,mélodie,6,F
2014,melody,72,F
2014,meral,6,F
2014,mercedes,9,F
2014,meredith,16,F
2014,mia,415,F
2014,miah,16,F
2014,micaela,9,F
2014,michaela,32,F
2014,michelle,65,F
2014,mika,18,F
2014,mikaela,36,F
2014,mikayla,76,F
2014,mikhaila,6,F
2014,mila,239,F
2014,milan,9,F
2014,milana,25,F
2014,milania,15,F
2014,milena,35,F
2014,miley,7,F
2014,millicent,8,F
2014,millie,12,F
2014,mina,24,F
2014,minahil,9,F
2014,mira,54,F
2014,miranda,24,F
2014,miriam,41,F
2014,misha,7,F
2014,miya,18,F
2014,miyah,6,F
2014,molly,88,F
2014,mona,7,F
2014,monica,18,F
2014,monroe,12,F
2014,morgan,96,F
2014,moriah,8,F
2014,mya,167,F
2014,myah,24,F
2014,myla,37,F
2014,mylah,9,F
2014,myra,40,F
2014,myriam,6,F
2014,nadia,42,F
2014,nadine,12,F
2014,nahla,8,F
2014,nailah,6,F
2014,nancy,17,F
2014,naomi,135,F
2014,naomie,9,F
2014,natalia,85,F
2014,natalie,187,F
2014,natalya,9,F
2014,natasha,20,F
2014,nathalie,10,F
2014,navreet,6,F
2014,navya,11,F
2014,nawal,7,F
2014,naya,40,F
2014,neha,6,F
2014,nelly,10,F
2014,neriah,12,F
2014,nevaeh,114,F
2014,neve,13,F
2014,neveah,8,F
2014,nia,18,F
2014,niah,6,F
2014,niamh,6,F
2014,nichole,6,F
2014,nicole,106,F
2014,nika,15,F
2014,niki,7,F
2014,nikita,7,F
2014,nikki,12,F
2014,nila,9,F
2014,nimrat,14,F
2014,nimrit,7,F
2014,nina,54,F
2014,niya,7,F
2014,noa,18,F
2014,noelle,32,F
2014,noémie,18,F
2014,nola,10,F
2014,noor,36,F
2014,nora,162,F
2014,norah,150,F
2014,nour,11,F
2014,nova,24,F
2014,nya,14,F
2014,nyah,16,F
2014,nyla,37,F
2014,nylah,18,F
2014,ocean,6,F
2014,octavia,9,F
2014,olive,46,F
2014,olivia,918,F
2014,ophelia,27,F
2014,paige,109,F
2014,paislee,16,F
2014,paisley,120,F
2014,paityn,8,F
2014,paris,17,F
2014,parker,25,F
2014,patricia,11,F
2014,paulina,8,F
2014,payten,6,F
2014,payton,80,F
2014,pearl,26,F
2014,penelope,140,F
2014,penny,14,F
2014,pepper,6,F
2014,petra,17,F
2014,peyton,140,F
2014,philippa,10,F
2014,phoebe,40,F
2014,phoenix,20,F
2014,piper,113,F
2014,pippa,9,F
2014,polina,8,F
2014,poppy,46,F
2014,precious,8,F
2014,presley,36,F
2014,princess,11,F
2014,priscilla,21,F
2014,prisha,6,F
2014,priya,17,F
2014,pyper,8,F
2014,queenie,7,F
2014,quinn,173,F
2014,rachael,18,F
2014,rachel,145,F
2014,raegan,13,F
2014,raelyn,12,F
2014,raelynn,15,F
2014,rahma,9,F
2014,raina,12,F
2014,raine,12,F
2014,rania,19,F
2014,raphaëlle,9,F
2014,raquel,13,F
2014,raven,16,F
2014,raya,28,F
2014,rayah,7,F
2014,rayna,17,F
2014,rayne,14,F
2014,razan,6,F
2014,reagan,24,F
2014,rebecca,88,F
2014,rebekah,19,F
2014,reece,6,F
2014,reem,7,F
2014,reese,66,F
2014,reet,24,F
2014,regan,10,F
2014,rehmat,6,F
2014,reign,6,F
2014,reina,8,F
2014,remi,8,F
2014,remy,8,F
2014,rena,7,F
2014,renee,28,F
2014,reya,11,F
2014,reyna,11,F
2014,rhea,23,F
2014,ria,14,F
2014,riley,133,F
2014,rilynn,8,F
2014,rita,11,F
2014,river,39,F
2014,riya,32,F
2014,robin,14,F
2014,robyn,22,F
2014,romy,7,F
2014,rory,16,F
2014,rosa,12,F
2014,rosalee,6,F
2014,rosalie,60,F
2014,rosalina,6,F
2014,rosalind,9,F
2014,rosalyn,9,F
2014,rose,78,F
2014,rosemary,22,F
2014,rosie,19,F
2014,roslyn,8,F
2014,rowan,33,F
2014,rowen,7,F
2014,rowyn,8,F
2014,roxana,6,F
2014,roxanne,7,F
2014,ruby,135,F
2014,ruth,29,F
2014,rya,10,F
2014,ryan,13,F
2014,ryann,11,F
2014,rylee,66,F
2014,ryleigh,46,F
2014,ryley,7,F
2014,rylie,28,F
2014,rylynn,11,F
2014,saanvi,16,F
2014,sabina,8,F
2014,sabrina,50,F
2014,sadie,202,F
2014,safa,25,F
2014,safiya,14,F
2014,sage,26,F
2014,sahana,14,F
2014,sahar,10,F
2014,sahara,7,F
2014,saige,8,F
2014,sakina,8,F
2014,sally,8,F
2014,salma,22,F
2014,salome,6,F
2014,sama,9,F
2014,samaira,10,F
2014,samantha,155,F
2014,samar,12,F
2014,samara,24,F
2014,samia,6,F
2014,samira,12,F
2014,sana,29,F
2014,sanaya,8,F
2014,sandra,8,F
2014,sandy,7,F
2014,saniya,7,F
2014,sanjana,10,F
2014,sanvi,6,F
2014,saoirse,9,F
2014,sara,118,F
2014,sarah,279,F
2014,sarai,9,F
2014,sarena,6,F
2014,sargun,8,F
2014,sariah,11,F
2014,sarina,14,F
2014,sasha,22,F
2014,savanna,19,F
2014,savannah,150,F
2014,savera,7,F
2014,sawyer,37,F
2014,scarlet,23,F
2014,scarlett,281,F
2014,scarlette,12,F
2014,seerat,29,F
2014,sehaj,13,F
2014,selah,7,F
2014,selena,83,F
2014,selene,9,F
2014,selina,27,F
2014,serafina,9,F
2014,seraphina,6,F
2014,seren,7,F
2014,serena,91,F
2014,serene,7,F
2014,serenity,59,F
2014,serina,6,F
2014,shae,6,F
2014,shanaya,26,F
2014,shania,12,F
2014,shannon,6,F
2014,sharon,11,F
2014,shayla,16,F
2014,shayna,9,F
2014,shea,7,F
2014,shelby,28,F
2014,sheza,8,F
2014,shiloh,15,F
2014,shirley,6,F
2014,shreya,16,F
2014,shyla,9,F
2014,sia,8,F
2014,siena,27,F
2014,sienna,118,F
2014,sierra,76,F
2014,silver,8,F
2014,simar,7,F
2014,simona,14,F
2014,simone,29,F
2014,simran,8,F
2014,sky,6,F
2014,skye,42,F
2014,skyla,19,F
2014,skylar,82,F
2014,skyler,22,F
2014,sloan,20,F
2014,sloane,58,F
2014,sofia,361,F
2014,sofía,7,F
2014,sofie,23,F
2014,soleil,12,F
2014,sonia,8,F
2014,sonya,8,F
2014,sophia,613,F
2014,sophie,286,F
2014,sora,6,F
2014,soraya,7,F
2014,spencer,17,F
2014,stella,160,F
2014,stephanie,46,F
2014,stevie,8,F
2014,storm,7,F
2014,sukhmani,7,F
2014,sumaya,12,F
2014,sumayah,6,F
2014,sumayyah,6,F
2014,summer,81,F
2014,susan,9,F
2014,susana,6,F
2014,susanna,9,F
2014,susannah,6,F
2014,susie,19,F
2014,sutton,8,F
2014,sydney,118,F
2014,syeda,19,F
2014,sylvia,19,F
2014,sylvie,9,F
2014,tahlia,8,F
2014,tala,17,F
2014,taleen,9,F
2014,talia,72,F
2014,taliyah,11,F
2014,talya,6,F
2014,tamara,14,F
2014,tanisha,9,F
2014,tanvi,12,F
2014,tanya,11,F
2014,tara,23,F
2014,taryn,15,F
2014,tasneem,7,F
2014,tatiana,12,F
2014,tatum,10,F
2014,taya,11,F
2014,taylor,122,F
2014,teagan,41,F
2014,teah,6,F
2014,tegan,26,F
2014,temperance,7,F
2014,tenley,15,F
2014,tenzin,6,F
2014,teodora,6,F
2014,teresa,14,F
2014,tess,12,F
2014,tessa,139,F
2014,thalia,18,F
2014,thea,38,F
2014,theodora,7,F
2014,theresa,9,F
2014,tia,20,F
2014,tiana,26,F
2014,tianna,9,F
2014,tiara,7,F
2014,tiffany,41,F
2014,tina,20,F
2014,tori,6,F
2014,tracy,8,F
2014,trinity,62,F
2014,trisha,11,F
2014,trudy,11,F
2014,vada,9,F
2014,vaida,6,F
2014,valencia,6,F
2014,valentina,83,F
2014,valeria,10,F
2014,valerie,39,F
2014,vanessa,110,F
2014,vayda,9,F
2014,veda,9,F
2014,vera,32,F
2014,veronica,59,F
2014,veronika,14,F
2014,vicki,6,F
2014,vicky,8,F
2014,victoria,344,F
2014,vida,8,F
2014,vienna,47,F
2014,viktoria,9,F
2014,viola,10,F
2014,violet,254,F
2014,violetta,6,F
2014,violette,11,F
2014,virginia,7,F
2014,vivian,78,F
2014,viviana,6,F
2014,vivien,9,F
2014,vivienne,63,F
2014,waniya,6,F
2014,wendy,6,F
2014,whitney,16,F
2014,willa,15,F
2014,willow,79,F
2014,wren,6,F
2014,wynter,11,F
2014,yana,7,F
2014,yara,22,F
2014,yasmeen,7,F
2014,yasmin,24,F
2014,yasmina,12,F
2014,yasmine,18,F
2014,yolanda,8,F
2014,yu,7,F
2014,yumna,9,F
2014,yuna,15,F
2014,yusra,17,F
2014,zaara,7,F
2014,zahra,81,F
2014,zahraa,10,F
2014,zaina,14,F
2014,zainab,60,F
2014,zaniyah,6,F
2014,zara,77,F
2014,zaria,10,F
2014,zariah,8,F
2014,zayna,7,F
2014,zaynab,17,F
2014,zehra,6,F
2014,zeinab,6,F
2014,zendaya,8,F
2014,ziya,12,F
2014,zoe,232,F
2014,zoé,43,F
2014,zoë,39,F
2014,zoey,214,F
2014,zoeya,6,F
2014,zofia,6,F
2014,zoha,21,F
2014,zoya,48,F
2014,zuri,11,F
2014,zyana,6,F
2015,aadya,9,F
2015,aaira,8,F
2015,aairah,9,F
2015,aaliya,6,F
2015,aaliyah,108,F
2015,aanya,23,F
2015,aaradhya,6,F
2015,aarna,7,F
2015,aarya,17,F
2015,abagail,7,F
2015,abbey,8,F
2015,abbie,10,F
2015,abbigail,7,F
2015,abby,41,F
2015,abbygail,7,F
2015,abigael,10,F
2015,abigail,531,F
2015,abigale,9,F
2015,ada,31,F
2015,adaline,11,F
2015,adalyn,50,F
2015,adalynn,40,F
2015,addilyn,19,F
2015,addison,224,F
2015,addisyn,12,F
2015,addyson,13,F
2015,adela,10,F
2015,adelaide,78,F
2015,adele,35,F
2015,adèle,17,F
2015,adelina,22,F
2015,adeline,44,F
2015,adelle,11,F
2015,adelyn,43,F
2015,adelynn,21,F
2015,adina,15,F
2015,aditi,8,F
2015,adley,12,F
2015,adriana,66,F
2015,adrianna,43,F
2015,adrienne,6,F
2015,adrina,8,F
2015,agatha,10,F
2015,agnes,10,F
2015,aila,12,F
2015,aileen,8,F
2015,aili,6,F
2015,aimee,9,F
2015,aimée,6,F
2015,ainsley,59,F
2015,aisha,67,F
2015,aislynn,11,F
2015,aiyana,11,F
2015,aiza,36,F
2015,aizah,10,F
2015,ajooni,7,F
2015,akira,7,F
2015,akshara,11,F
2015,akshaya,7,F
2015,alaina,27,F
2015,alana,28,F
2015,alanna,13,F
2015,alannah,10,F
2015,alayah,6,F
2015,alayna,32,F
2015,aleah,20,F
2015,aleena,52,F
2015,aleeza,12,F
2015,aleksandra,15,F
2015,alena,14,F
2015,alesha,8,F
2015,alessandra,35,F
2015,alessia,56,F
2015,alexa,95,F
2015,alexandra,185,F
2015,alexandria,45,F
2015,alexia,53,F
2015,alexie,10,F
2015,alexis,181,F
2015,ali,7,F
2015,alia,32,F
2015,aliana,6,F
2015,alianna,6,F
2015,alice,217,F
2015,alicia,48,F
2015,alida,6,F
2015,alina,77,F
2015,alisa,18,F
2015,alisha,34,F
2015,alison,34,F
2015,alissa,12,F
2015,alivia,36,F
2015,aliya,40,F
2015,aliyah,64,F
2015,aliza,33,F
2015,allegra,10,F
2015,allie,25,F
2015,allison,85,F
2015,ally,8,F
2015,allyson,7,F
2015,alma,10,F
2015,alora,12,F
2015,althea,6,F
2015,alyna,7,F
2015,alyssa,168,F
2015,alyvia,8,F
2015,amal,16,F
2015,amalia,16,F
2015,amanda,41,F
2015,amani,9,F
2015,amara,24,F
2015,amaris,7,F
2015,amaya,50,F
2015,amayah,8,F
2015,amber,47,F
2015,ameera,11,F
2015,amelia,449,F
2015,amélia,7,F
2015,amelie,8,F
2015,amélie,22,F
2015,ameya,8,F
2015,amina,42,F
2015,aminah,11,F
2015,amira,34,F
2015,amirah,8,F
2015,amiya,6,F
2015,amiyah,10,F
2015,amreen,8,F
2015,amy,55,F
2015,ana,38,F
2015,anabel,6,F
2015,anabella,7,F
2015,anabelle,22,F
2015,anaïs,15,F
2015,anaiya,8,F
2015,ananya,18,F
2015,anastasia,60,F
2015,anaya,62,F
2015,anayah,21,F
2015,andi,17,F
2015,andie,17,F
2015,andrea,32,F
2015,aneesa,7,F
2015,angel,42,F
2015,angela,64,F
2015,angelica,20,F
2015,angelika,6,F
2015,angelina,83,F
2015,angeline,11,F
2015,anika,35,F
2015,anita,10,F
2015,aniya,9,F
2015,aniyah,19,F
2015,anja,6,F
2015,ann,6,F
2015,anna,259,F
2015,annabel,20,F
2015,annabella,30,F
2015,annabelle,123,F
2015,annalee,6,F
2015,annalisa,8,F
2015,annalise,15,F
2015,anne,15,F
2015,anneliese,10,F
2015,annie,45,F
2015,annika,36,F
2015,anouk,8,F
2015,antonia,8,F
2015,anushka,7,F
2015,anvi,9,F
2015,anya,27,F
2015,aoife,8,F
2015,april,23,F
2015,aqsa,8,F
2015,arabella,44,F
2015,arabelle,6,F
2015,areeba,7,F
2015,aria,336,F
2015,ariah,17,F
2015,ariana,170,F
2015,ariane,10,F
2015,arianna,144,F
2015,arianne,6,F
2015,ariel,62,F
2015,ariela,10,F
2015,ariella,37,F
2015,arielle,34,F
2015,arissa,8,F
2015,ariya,34,F
2015,ariyah,12,F
2015,ariyana,9,F
2015,arizona,7,F
2015,arwa,8,F
2015,arwen,6,F
2015,arya,117,F
2015,aryana,17,F
2015,aryanna,12,F
2015,asees,6,F
2015,asha,9,F
2015,ashley,76,F
2015,ashlyn,17,F
2015,ashlynn,19,F
2015,asia,8,F
2015,asiya,10,F
2015,asiyah,6,F
2015,asma,9,F
2015,aspen,19,F
2015,astrid,10,F
2015,athena,84,F
2015,aubree,98,F
2015,aubrey,182,F
2015,aubrie,11,F
2015,audra,6,F
2015,audrey,288,F
2015,audrina,22,F
2015,aurelia,20,F
2015,aurora,118,F
2015,austyn,6,F
2015,autumn,128,F
2015,ava,653,F
2015,avah,11,F
2015,avalon,8,F
2015,avalyn,6,F
2015,avalynn,10,F
2015,avani,15,F
2015,avaya,7,F
2015,aveline,7,F
2015,averie,30,F
2015,avery,423,F
2015,avia,8,F
2015,aviana,8,F
2015,avleen,20,F
2015,avneet,13,F
2015,avnoor,11,F
2015,avreen,7,F
2015,aya,25,F
2015,ayah,25,F
2015,ayana,12,F
2015,ayanna,7,F
2015,ayat,7,F
2015,ayesha,36,F
2015,ayeza,8,F
2015,ayla,95,F
2015,ayra,12,F
2015,aysha,8,F
2015,ayva,13,F
2015,ayvah,6,F
2015,azalea,20,F
2015,azariah,7,F
2015,azra,6,F
2015,baani,6,F
2015,bailey,43,F
2015,bani,6,F
2015,barbara,8,F
2015,beatrice,43,F
2015,béatrice,11,F
2015,beatrix,23,F
2015,becca,6,F
2015,bella,72,F
2015,belle,9,F
2015,beth,8,F
2015,bethany,29,F
2015,bethel,6,F
2015,betty,10,F
2015,bianca,67,F
2015,blair,29,F
2015,blaire,18,F
2015,blake,33,F
2015,blakeley,6,F
2015,blakely,24,F
2015,blythe,8,F
2015,bonnie,8,F
2015,braelyn,21,F
2015,braelynn,8,F
2015,brea,10,F
2015,breanna,18,F
2015,bria,16,F
2015,briana,6,F
2015,brianna,83,F
2015,brianne,7,F
2015,briar,37,F
2015,bridget,31,F
2015,bridgette,6,F
2015,briella,17,F
2015,brielle,82,F
2015,brinley,33,F
2015,bristol,6,F
2015,brittany,11,F
2015,bronwyn,14,F
2015,brooke,123,F
2015,brooklyn,232,F
2015,brooklynn,45,F
2015,bryn,7,F
2015,brynlee,28,F
2015,brynn,41,F
2015,bushra,6,F
2015,cadence,38,F
2015,caia,6,F
2015,caitlin,25,F
2015,caitlyn,18,F
2015,caleigh,14,F
2015,cali,39,F
2015,calla,19,F
2015,callie,65,F
2015,calliope,7,F
2015,cameron,15,F
2015,camila,29,F
2015,camilla,23,F
2015,camille,33,F
2015,camryn,12,F
2015,candice,13,F
2015,cara,24,F
2015,carina,15,F
2015,carly,23,F
2015,carmela,7,F
2015,carmen,24,F
2015,carolina,11,F
2015,caroline,31,F
2015,carolyn,8,F
2015,carter,8,F
2015,carys,13,F
2015,casey,10,F
2015,cassandra,50,F
2015,cassia,15,F
2015,cassidy,41,F
2015,cataleya,19,F
2015,catalina,28,F
2015,catherine,85,F
2015,cathy,8,F
2015,cecelia,7,F
2015,cecilia,67,F
2015,cecily,9,F
2015,celeste,24,F
2015,céleste,7,F
2015,celina,21,F
2015,celine,36,F
2015,chanel,9,F
2015,chantelle,8,F
2015,charlee,42,F
2015,charleigh,17,F
2015,charlene,8,F
2015,charley,23,F
2015,charlie,73,F
2015,charlize,8,F
2015,charlotte,685,F
2015,chaya,10,F
2015,chelsea,83,F
2015,chelsey,9,F
2015,cheyenne,9,F
2015,chiara,26,F
2015,chloe,430,F
2015,chloé,63,F
2015,chloë,6,F
2015,christiana,7,F
2015,christina,59,F
2015,christine,20,F
2015,ciara,18,F
2015,cierra,6,F
2015,cindy,18,F
2015,claira,13,F
2015,claire,305,F
2015,clara,184,F
2015,clare,25,F
2015,clarissa,16,F
2015,clarke,8,F
2015,claudia,13,F
2015,clementine,9,F
2015,colbie,8,F
2015,colette,10,F
2015,connie,8,F
2015,cora,41,F
2015,coral,6,F
2015,coralie,13,F
2015,cordelia,12,F
2015,courtney,12,F
2015,crystal,23,F
2015,cynthia,21,F
2015,dahlia,29,F
2015,daisy,32,F
2015,dakota,28,F
2015,dalia,12,F
2015,dallas,9,F
2015,dana,14,F
2015,dani,16,F
2015,dania,11,F
2015,danica,43,F
2015,daniela,32,F
2015,daniella,45,F
2015,danielle,53,F
2015,danika,28,F
2015,danya,7,F
2015,daphne,31,F
2015,daphné,6,F
2015,daria,8,F
2015,darla,6,F
2015,dawn,7,F
2015,daya,8,F
2015,dayna,6,F
2015,deanna,9,F
2015,deborah,10,F
2015,delaney,10,F
2015,delia,11,F
2015,delilah,63,F
2015,delphine,9,F
2015,denise,11,F
2015,desiree,8,F
2015,destiny,26,F
2015,devora,6,F
2015,devyn,7,F
2015,dia,9,F
2015,diamond,7,F
2015,diana,45,F
2015,dina,12,F
2015,divine,8,F
2015,divya,7,F
2015,diya,21,F
2015,dominique,15,F
2015,donya,6,F
2015,doris,8,F
2015,dorothy,9,F
2015,drew,11,F
2015,dua,9,F
2015,dylan,24,F
2015,eden,71,F
2015,edie,8,F
2015,edith,27,F
2015,eileen,7,F
2015,elaina,37,F
2015,elaine,17,F
2015,elayna,11,F
2015,eleanor,128,F
2015,eleanora,6,F
2015,elektra,8,F
2015,elena,112,F
2015,eleni,9,F
2015,elia,9,F
2015,eliana,88,F
2015,elianna,11,F
2015,elif,7,F
2015,elin,6,F
2015,elina,16,F
2015,elinor,8,F
2015,eliora,6,F
2015,elisa,22,F
2015,elisabeth,15,F
2015,elise,84,F
2015,elisha,7,F
2015,elissa,12,F
2015,eliza,49,F
2015,elizabeth,278,F
2015,ella,431,F
2015,elle,27,F
2015,ellen,18,F
2015,ellena,10,F
2015,ellia,11,F
2015,elliana,19,F
2015,ellianna,9,F
2015,ellie,185,F
2015,elliot,11,F
2015,elliott,14,F
2015,ellis,9,F
2015,elly,14,F
2015,elodie,9,F
2015,élodie,12,F
2015,eloise,52,F
2015,éloïse,9,F
2015,elora,28,F
2015,elsa,61,F
2015,elsie,33,F
2015,elyana,7,F
2015,elyse,19,F
2015,elysia,8,F
2015,ema,6,F
2015,emaan,15,F
2015,ember,18,F
2015,emelia,16,F
2015,emerald,10,F
2015,emerson,51,F
2015,emersyn,19,F
2015,emery,50,F
2015,emilee,10,F
2015,emilia,124,F
2015,emilie,34,F
2015,émilie,11,F
2015,emily,534,F
2015,emma,861,F
2015,emma-lee,7,F
2015,emmaline,7,F
2015,emmanuelle,9,F
2015,emme,6,F
2015,emmeline,11,F
2015,emmerson,7,F
2015,emmy,16,F
2015,enaya,6,F
2015,erica,28,F
2015,erika,26,F
2015,erin,25,F
2015,eshaal,11,F
2015,esme,18,F
2015,esmé,8,F
2015,esmée,6,F
2015,esmeralda,7,F
2015,estella,8,F
2015,estelle,25,F
2015,esther,44,F
2015,etta,12,F
2015,eunice,9,F
2015,eva,172,F
2015,evangeline,62,F
2015,eve,39,F
2015,ève,6,F
2015,evelina,16,F
2015,evelyn,369,F
2015,evelyne,16,F
2015,evelynn,18,F
2015,everlee,13,F
2015,everleigh,35,F
2015,everley,17,F
2015,everly,116,F
2015,evie,15,F
2015,faith,93,F
2015,fallon,6,F
2015,farah,15,F
2015,farida,8,F
2015,farrah,14,F
2015,fatima,104,F
2015,fatimah,12,F
2015,faye,15,F
2015,felicia,7,F
2015,felicity,38,F
2015,finley,42,F
2015,finnley,6,F
2015,fiona,88,F
2015,flora,9,F
2015,florence,40,F
2015,frances,31,F
2015,francesca,35,F
2015,frankie,17,F
2015,freya,57,F
2015,freyja,12,F
2015,gabriela,34,F
2015,gabriella,139,F
2015,gabrielle,102,F
2015,gemma,55,F
2015,genesis,15,F
2015,genevieve,36,F
2015,georgia,136,F
2015,georgina,7,F
2015,gia,33,F
2015,gianna,27,F
2015,gillian,10,F
2015,giorgia,8,F
2015,giselle,18,F
2015,giulia,24,F
2015,giuliana,21,F
2015,gloria,22,F
2015,grace,357,F
2015,gracelyn,16,F
2015,gracelynn,9,F
2015,gracie,41,F
2015,greta,7,F
2015,guinevere,6,F
2015,gunreet,9,F
2015,gurleen,6,F
2015,gurneet,8,F
2015,gurnoor,10,F
2015,gwen,24,F
2015,gwendolyn,37,F
2015,gwenyth,7,F
2015,gwyneth,16,F
2015,hadia,6,F
2015,hadiya,7,F
2015,hadley,53,F
2015,hafsa,21,F
2015,hafsah,7,F
2015,haidyn,7,F
2015,hailee,10,F
2015,hailey,236,F
2015,hala,6,F
2015,haley,34,F
2015,halima,10,F
2015,halle,15,F
2015,hallie,9,F
2015,hana,43,F
2015,haneen,7,F
2015,haniya,15,F
2015,hanna,43,F
2015,hannah,354,F
2015,hareem,14,F
2015,hargun,8,F
2015,harini,7,F
2015,harleen,16,F
2015,harley,22,F
2015,harlow,41,F
2015,harlowe,6,F
2015,harmony,31,F
2015,harnoor,12,F
2015,harper,221,F
2015,harriet,12,F
2015,harseerat,6,F
2015,haven,16,F
2015,hawa,13,F
2015,haya,18,F
2015,hayat,6,F
2015,hayden,47,F
2015,haylee,12,F
2015,hayleigh,6,F
2015,hayley,33,F
2015,hazel,133,F
2015,heather,17,F
2015,heaven,7,F
2015,heer,6,F
2015,heidi,47,F
2015,helen,20,F
2015,helena,32,F
2015,henley,9,F
2015,hiba,9,F
2015,hillary,11,F
2015,holly,47,F
2015,hope,57,F
2015,huda,7,F
2015,humaira,9,F
2015,hunter,29,F
2015,husna,8,F
2015,ida,6,F
2015,ila,15,F
2015,ilaria,6,F
2015,iliana,8,F
2015,imaan,8,F
2015,iman,13,F
2015,imani,10,F
2015,imogen,11,F
2015,inaaya,31,F
2015,inara,17,F
2015,inaya,25,F
2015,inayah,13,F
2015,india,6,F
2015,indie,6,F
2015,ingrid,10,F
2015,iqra,12,F
2015,ira,9,F
2015,ireland,7,F
2015,irene,27,F
2015,iris,81,F
2015,isabel,84,F
2015,isabela,8,F
2015,isabella,479,F
2015,isabelle,222,F
2015,isadora,9,F
2015,isha,7,F
2015,ishana,7,F
2015,isla,297,F
2015,isobel,19,F
2015,isra,10,F
2015,israa,6,F
2015,iva,9,F
2015,ivana,7,F
2015,ivory,7,F
2015,ivy,162,F
2015,iyla,12,F
2015,izabel,6,F
2015,izabella,27,F
2015,izabelle,6,F
2015,jacqueline,23,F
2015,jada,29,F
2015,jade,103,F
2015,jaden,9,F
2015,jadyn,6,F
2015,jaelyn,14,F
2015,jaelynn,11,F
2015,jahzara,7,F
2015,jaida,7,F
2015,jaime,9,F
2015,jaina,7,F
2015,jaliyah,7,F
2015,jamie,30,F
2015,jamila,8,F
2015,jana,22,F
2015,janae,9,F
2015,jane,31,F
2015,janelle,23,F
2015,janessa,11,F
2015,janet,8,F
2015,janice,9,F
2015,janiyah,9,F
2015,janna,6,F
2015,jannah,7,F
2015,jannat,17,F
2015,japji,12,F
2015,japneet,8,F
2015,jasleen,12,F
2015,jasmin,12,F
2015,jasmina,6,F
2015,jasmine,124,F
2015,jaycee,8,F
2015,jayda,20,F
2015,jayde,8,F
2015,jayden,12,F
2015,jayla,18,F
2015,jaylah,9,F
2015,jaylynn,6,F
2015,jayna,9,F
2015,jazlyn,7,F
2015,jazmin,6,F
2015,jazmine,12,F
2015,jemma,15,F
2015,jenna,50,F
2015,jennah,6,F
2015,jennifer,29,F
2015,jenny,15,F
2015,jessa,13,F
2015,jessica,80,F
2015,jessie,28,F
2015,jewel,13,F
2015,jia,10,F
2015,jillian,28,F
2015,jiya,12,F
2015,joanna,61,F
2015,joanne,7,F
2015,jocelyn,58,F
2015,joelle,15,F
2015,joey,7,F
2015,johanna,17,F
2015,jolene,16,F
2015,jolie,9,F
2015,jordan,28,F
2015,jordyn,88,F
2015,jorja,8,F
2015,josephine,72,F
2015,josie,31,F
2015,joslyn,6,F
2015,jovie,7,F
2015,joy,26,F
2015,joyce,15,F
2015,jude,18,F
2015,judith,10,F
2015,judy,15,F
2015,julia,237,F
2015,juliana,59,F
2015,julianna,43,F
2015,julianne,11,F
2015,julie,28,F
2015,juliet,43,F
2015,juliette,44,F
2015,june,16,F
2015,juniper,16,F
2015,justina,10,F
2015,kacey,8,F
2015,kadence,7,F
2015,kaelyn,22,F
2015,kaia,35,F
2015,kaila,6,F
2015,kailee,7,F
2015,kailey,17,F
2015,kailyn,13,F
2015,kaitlin,10,F
2015,kaitlyn,87,F
2015,kaitlynn,7,F
2015,kaiya,19,F
2015,kaleigh,6,F
2015,kaley,8,F
2015,kali,22,F
2015,kalia,7,F
2015,kalina,16,F
2015,kaliyah,7,F
2015,kallie,13,F
2015,kamila,7,F
2015,kamryn,6,F
2015,kara,45,F
2015,kareena,6,F
2015,karen,12,F
2015,karina,24,F
2015,karis,7,F
2015,karissa,6,F
2015,karla,6,F
2015,karlee,9,F
2015,karlie,8,F
2015,karma,6,F
2015,karolina,6,F
2015,kasey,7,F
2015,kassandra,11,F
2015,kassidy,9,F
2015,katalina,12,F
2015,katarina,13,F
2015,kate,92,F
2015,katelyn,72,F
2015,katelynn,8,F
2015,katerina,26,F
2015,katharina,6,F
2015,katherine,97,F
2015,kathleen,17,F
2015,kathryn,25,F
2015,katia,6,F
2015,katie,41,F
2015,katrina,30,F
2015,kaya,16,F
2015,kaydence,20,F
2015,kayla,97,F
2015,kaylee,91,F
2015,kayleigh,30,F
2015,kayley,9,F
2015,kaylie,10,F
2015,kaylin,10,F
2015,keely,8,F
2015,keerat,6,F
2015,keeva,6,F
2015,keira,115,F
